,0
162-18_split_2,1285
162-18_split_4,137
162-23_split_1,421
162-23_split_3,866
162-27_split_0,581
162-27_split_4,2242
162-33_split_4,1707
162-34_split_2,1898
162-36_split_1,492
162-36_split_4,1306
162-37_split_0,1485
162-41_split_4,539
162-42_split_1,1290
162-42_split_2,368
162-43_split_2,3430
162-45_split_0,254
162-45_split_1,386
162-45_split_2,583
162-45_split_3,877
162-49_split_0,716
162-49_split_3,287
162-51_split_3,298
162-52_split_0,589
162-52_split_3,1227
162-52_split_4,203
162-53_split_0,2284
162-53_split_2,44
162-56_split_1,561
162-56_split_2,970
162-57_split_0,1819
162-57_split_4,1340
162-60_split_1,856
162-60_split_4,1194
162-62_split_3,744
162-63_split_3,1009
162-63_split_4,1963
162-64_split_1,495
162-64_split_4,1030
162-65_split_1,732
162-65_split_3,608
162-66_split_1,1925
162-66_split_2,260
162-69_split_1,656
162-69_split_4,1041
162-70_split_0,264
162-70_split_1,1251
162-71_split_3,762
162-71_split_4,46
162-72_split_1,1936
162-72_split_4,435
162-74_split_2,878
162-74_split_4,1012
162-76_split_1,1121
162-76_split_2,300
162-79_split_2,1460
162-79_split_4,302
162-80_split_0,68
162-80_split_3,31
162-81_split_3,1796
162-86_split_0,260
162-86_split_4,971
162-87_split_0,98
162-87_split_2,2
162-89_split_0,1386
162-89_split_3,177
162-90_split_2,560
162-90_split_3,745
162-92_split_0,1641
162-92_split_2,150
162-93_split_1,118
162-93_split_2,1254
162-94_split_2,733
162-94_split_4,435
162-95_split_2,1968
162-97_split_1,156
162-97_split_2,1689
162-98_split_2,1329
162-100_split_0,1022
162-100_split_1,953
162-100_split_2,453
162-100_split_3,765
162-102_split_2,1838
162-102_split_3,165
162-103_split_0,490
162-103_split_4,488
162-104_split_0,1336
162-104_split_3,913
162-105_split_3,1746
162-106_split_0,277
162-106_split_4,236
162-107_split_1,663
162-107_split_2,285
162-108_split_2,348
162-111_split_1,632
162-111_split_2,794
162-112_split_0,772
162-113_split_1,939
162-113_split_4,989
162-114_split_4,791
162-115_split_2,1018
162-115_split_3,1963
162-118_split_1,559
162-120_split_2,624
162-120_split_3,829
162-121_split_1,1195
162-121_split_2,1209
162-121_split_4,369
162-123_split_1,1584
162-123_split_2,153
162-125_split_3,1770
162-125_split_4,131
162-126_split_2,1535
162-126_split_3,326
162-127_split_1,1260
162-127_split_2,487
162-127_split_4,623
162-128_split_0,2652
162-128_split_1,885
162-129_split_3,771
162-130_split_4,727
162-132_split_1,287
162-132_split_2,292
162-133_split_0,328
162-133_split_3,463
162-134_split_0,627
162-134_split_4,755
162-135_split_1,564
162-135_split_3,103
162-135_split_4,1067
162-137_split_1,283
162-137_split_3,1028
162-139_split_3,472
162-141_split_0,1097
162-141_split_2,1070
162-142_split_3,116
162-143_split_3,57
162-143_split_4,189
162-144_split_0,579
162-144_split_1,1797
162-144_split_4,317
162-145_split_1,744
162-146_split_1,830
162-146_split_3,2764
162-148_split_3,1548
162-149_split_0,1235
162-149_split_2,1316
162-150_split_0,1072
162-150_split_1,1367
162-151_split_0,1497
162-151_split_2,728
162-151_split_4,432
162-152_split_1,833
162-152_split_4,148
162-153_split_0,1440
162-153_split_4,349
162-154_split_2,1468
162-156_split_0,374
162-156_split_4,1102
162-158_split_1,1950
162-158_split_3,430
162-159_split_0,788
162-159_split_3,1500
162-161_split_3,29
162-161_split_4,2288
162-162_split_1,833
162-162_split_3,92
162-163_split_0,1447
162-163_split_3,937
162-164_split_2,818
162-164_split_4,1133
162-165_split_4,382
162-167_split_0,1007
162-167_split_1,443
162-168_split_1,1223
162-168_split_3,1542
162-171_split_0,709
162-171_split_2,39
162-172_split_0,21
162-172_split_3,1577
162-173_split_1,510
162-173_split_2,507
162-173_split_4,646
162-174_split_0,1475
162-175_split_2,593
162-177_split_1,223
162-177_split_4,275
162-178_split_0,174
162-178_split_4,1185
162-179_split_3,2351
162-180_split_0,1423
162-180_split_1,347
162-182_split_1,1793
162-182_split_2,107
162-185_split_0,182
162-185_split_1,839
162-186_split_0,1432
162-186_split_4,1475
162-188_split_0,1659
162-189_split_2,799
162-190_split_0,1812
162-190_split_4,146
162-191_split_3,581
162-192_split_2,240
162-192_split_4,1786
162-193_split_0,85
162-193_split_2,16
162-194_split_0,914
162-195_split_0,239
162-195_split_1,1587
162-196_split_2,1087
162-196_split_4,483
162-197_split_4,1064
162-198_split_0,1546
162-198_split_4,204
162-199_split_1,1148
162-199_split_2,346
163-2_split_4,2416
163-3_split_0,1496
163-3_split_3,1780
163-4_split_0,167
163-4_split_3,294
163-11_split_0,1983
163-11_split_2,198
163-18_split_1,689
163-18_split_2,1173
163-19_split_2,447
163-21_split_0,2423
163-21_split_4,306
163-23_split_0,612
163-24_split_1,63
163-24_split_2,116
163-25_split_0,934
163-25_split_2,828
163-33_split_3,274
163-33_split_4,939
163-34_split_4,1153
163-35_split_0,1985
163-35_split_4,418
163-37_split_2,150
163-37_split_3,15
163-38_split_0,721
163-38_split_4,1240
163-39_split_0,942
163-39_split_1,169
163-39_split_2,1219
163-40_split_2,1369
163-40_split_4,961
163-41_split_1,177
163-41_split_2,1178
163-46_split_4,837
163-48_split_0,905
163-51_split_1,231
163-51_split_2,2061
163-52_split_3,130
163-52_split_4,23
163-54_split_0,2228
163-54_split_1,857
163-55_split_1,2834
163-55_split_2,66
163-57_split_1,1002
163-58_split_1,633
163-58_split_3,1143
163-60_split_0,496
163-60_split_1,1311
163-60_split_3,438
163-61_split_1,75
163-61_split_2,1995
163-62_split_2,1693
163-68_split_4,1432
163-70_split_0,1148
163-70_split_1,1078
163-73_split_0,529
163-73_split_3,222
163-74_split_1,184
163-74_split_3,1854
163-76_split_2,637
163-76_split_4,141
163-79_split_1,670
163-79_split_3,627
163-82_split_1,1241
163-83_split_0,1623
163-83_split_1,355
163-84_split_0,1086
163-84_split_4,1707
163-87_split_1,395
163-92_split_3,507
163-93_split_2,571
163-94_split_1,1842
163-94_split_3,743
163-95_split_0,2274
163-95_split_4,955
163-96_split_3,804
163-96_split_4,986
163-97_split_1,676
163-97_split_4,797
163-99_split_3,702
163-99_split_4,238
163-100_split_1,1377
163-100_split_3,999
163-101_split_2,1459
163-102_split_0,76
163-102_split_4,96
163-104_split_3,815
163-104_split_4,967
163-105_split_0,1317
163-105_split_2,510
163-106_split_1,648
163-106_split_4,134
163-107_split_1,1548
163-107_split_3,1022
163-109_split_0,881
163-109_split_2,1527
163-110_split_1,934
163-110_split_2,2599
163-111_split_3,96
163-113_split_0,1108
163-114_split_1,842
163-115_split_2,84
163-115_split_4,1746
163-116_split_0,1761
163-116_split_4,231
163-118_split_0,1114
163-119_split_1,1193
163-119_split_4,443
163-120_split_0,1095
163-120_split_4,2881
163-121_split_0,242
163-121_split_3,1662
163-123_split_4,1030
163-124_split_0,684
163-124_split_3,470
163-125_split_0,519
163-125_split_1,949
163-126_split_1,432
163-126_split_3,283
163-126_split_4,1921
163-127_split_0,836
163-127_split_3,862
163-128_split_0,195
163-128_split_4,1143
163-130_split_2,372
163-130_split_4,148
163-132_split_2,757
163-134_split_0,2051
163-134_split_3,404
163-137_split_0,895
163-137_split_3,83
163-138_split_0,832
163-138_split_3,396
163-139_split_4,1203
163-140_split_0,17
163-140_split_4,689
163-142_split_2,800
163-142_split_3,1338
163-142_split_4,153
163-143_split_0,325
163-143_split_4,112
163-146_split_3,1246
163-147_split_2,2121
163-147_split_3,49
163-148_split_1,183
163-148_split_2,1214
163-149_split_2,120
163-149_split_4,538
163-150_split_1,667
163-150_split_4,742
163-151_split_0,1120
163-151_split_2,784
163-153_split_1,1588
163-153_split_2,851
163-153_split_3,187
163-154_split_0,1105
163-155_split_2,150
163-155_split_3,2082
163-156_split_2,704
163-156_split_4,1952
163-157_split_1,495
163-158_split_2,1659
163-158_split_4,707
163-159_split_0,348
163-159_split_2,982
163-159_split_4,498
163-160_split_1,389
163-160_split_3,1885
163-160_split_4,808
163-161_split_0,2434
163-161_split_1,187
163-162_split_4,595
163-163_split_3,852
163-164_split_1,938
163-164_split_2,745
163-166_split_0,1645
163-166_split_3,655
163-167_split_0,181
163-167_split_1,1044
163-168_split_3,1870
163-168_split_4,609
163-169_split_0,1172
163-169_split_2,421
163-170_split_0,1458
163-170_split_3,2197
163-171_split_2,154
163-171_split_4,1357
163-173_split_1,592
163-173_split_2,1372
163-177_split_0,776
163-177_split_2,2149
163-179_split_2,2357
163-179_split_3,540
163-183_split_1,1253
163-183_split_3,2154
163-183_split_4,66
163-184_split_2,441
163-184_split_3,839
163-186_split_1,685
163-186_split_2,865
163-186_split_3,2158
163-187_split_0,36
163-187_split_1,43
163-188_split_1,2227
163-188_split_3,302
163-189_split_1,683
163-189_split_3,1331
163-190_split_0,746
163-190_split_2,1044
163-191_split_3,1783
163-193_split_3,2201
163-194_split_0,963
163-194_split_2,704
163-196_split_0,129
163-196_split_3,36
163-197_split_3,1642
163-197_split_4,367
163-198_split_0,328
163-199_split_0,1387
164-0_split_1,3360
164-0_split_4,1489
164-1_split_0,4164
164-1_split_1,768
164-2_split_0,871
164-2_split_4,4017
164-3_split_2,1114
164-6_split_0,480
164-6_split_2,2549
164-9_split_2,266
164-10_split_0,1097
164-10_split_1,1994
164-10_split_2,415
164-10_split_3,278
164-11_split_2,783
164-11_split_4,2062
164-12_split_1,1944
164-12_split_4,311
164-14_split_4,1473
164-17_split_1,2366
164-17_split_3,424
164-19_split_1,1425
164-19_split_3,485
164-21_split_0,1720
164-21_split_3,1495
164-24_split_0,437
164-24_split_2,557
164-25_split_1,1089
164-25_split_4,3561
164-26_split_3,3027
164-28_split_3,321
164-28_split_4,524
164-32_split_3,1035
164-35_split_4,1511
164-36_split_0,852
164-36_split_2,501
164-36_split_3,128
164-36_split_4,659
164-38_split_1,4540
164-39_split_1,2571
164-39_split_2,540
164-42_split_0,1208
164-42_split_1,2538
164-44_split_1,1819
164-44_split_4,1049
164-45_split_0,1885
164-45_split_4,408
164-46_split_3,1424
164-46_split_4,1710
164-48_split_1,1571
164-48_split_2,2340
164-51_split_0,1858
164-51_split_1,219
164-51_split_2,2186
164-52_split_0,1589
164-53_split_1,3896
164-53_split_4,491
164-55_split_0,1675
164-55_split_3,629
164-56_split_1,480
164-56_split_3,2908
164-58_split_1,1642
164-58_split_2,2696
164-60_split_0,1065
164-60_split_3,2242
164-61_split_0,888
164-61_split_1,349
164-62_split_4,4332
164-63_split_0,2169
164-63_split_1,320
164-63_split_3,3441
164-64_split_0,1117
164-64_split_4,1818
164-66_split_3,1034
164-68_split_2,807
164-68_split_3,2020
164-70_split_0,672
164-70_split_1,2798
164-72_split_1,735
164-73_split_3,2693
164-74_split_0,234
164-74_split_2,437
164-74_split_3,612
164-74_split_4,357
164-75_split_0,498
164-75_split_3,280
164-81_split_2,1869
164-83_split_3,344
164-83_split_4,1936
164-87_split_0,1513
164-88_split_3,1560
164-88_split_4,1793
164-89_split_0,2296
164-89_split_2,649
164-91_split_0,2420
164-91_split_4,2684
164-92_split_0,258
164-93_split_1,3162
164-93_split_3,1221
164-94_split_2,322
164-94_split_4,3076
164-95_split_1,1978
164-95_split_3,972
164-97_split_2,4367
164-97_split_3,1446
164-100_split_0,802
164-100_split_1,1366
164-100_split_2,1772
164-100_split_3,842
164-101_split_3,661
164-101_split_4,917
164-102_split_2,1854
164-102_split_4,274
164-103_split_3,2386
164-104_split_2,3006
164-104_split_3,167
164-105_split_2,1161
164-105_split_3,2958
164-106_split_1,1350
164-109_split_2,883
164-109_split_3,4011
164-110_split_0,3200
164-110_split_4,1699
164-111_split_1,2960
164-111_split_2,321
164-112_split_0,331
164-113_split_0,1551
164-113_split_3,604
164-114_split_1,1227
164-115_split_2,1992
164-115_split_4,479
164-116_split_0,157
164-116_split_1,2066
164-118_split_0,817
164-118_split_2,963
164-119_split_0,58
164-119_split_1,109
164-119_split_4,33
164-120_split_2,1723
164-120_split_4,1211
164-121_split_1,206
164-121_split_3,4713
164-122_split_2,3494
164-122_split_4,1227
164-123_split_1,2333
164-123_split_3,475
164-125_split_0,496
164-125_split_3,1667
164-126_split_0,194
164-126_split_3,1671
164-127_split_3,1771
164-128_split_0,2246
164-128_split_1,1263
164-128_split_3,548
164-128_split_4,408
164-129_split_0,1156
164-129_split_2,3251
164-129_split_3,855
164-131_split_1,1014
164-131_split_3,3090
164-132_split_4,2201
164-133_split_0,3058
164-133_split_1,405
164-135_split_0,3463
164-136_split_3,956
164-137_split_1,806
164-137_split_2,4274
164-137_split_3,801
164-138_split_3,259
164-138_split_4,716
164-140_split_0,2954
164-141_split_3,2017
164-141_split_4,905
164-142_split_0,1239
164-142_split_1,453
164-142_split_2,647
164-142_split_4,433
164-143_split_2,2404
164-144_split_2,1551
164-144_split_4,395
164-145_split_1,917
164-145_split_2,762
164-146_split_1,2580
164-146_split_2,1535
164-147_split_1,1341
164-147_split_3,1222
164-147_split_4,1468
164-150_split_0,3191
164-150_split_4,228
164-151_split_0,1233
164-151_split_1,313
164-151_split_2,60
164-151_split_3,477
164-151_split_4,1376
164-152_split_2,728
164-152_split_4,1383
164-153_split_0,1737
164-154_split_0,2154
164-154_split_2,1686
164-155_split_1,1606
164-155_split_4,1109
164-156_split_0,1556
164-156_split_1,1160
164-157_split_3,3470
164-157_split_4,1128
164-160_split_1,1762
164-160_split_2,2811
164-162_split_1,1494
164-162_split_4,1867
164-163_split_1,1512
164-163_split_4,504
164-164_split_0,1732
164-164_split_1,1248
164-165_split_4,3089
164-166_split_1,1682
164-167_split_1,2845
164-167_split_4,173
164-169_split_2,438
164-169_split_3,3460
164-170_split_2,448
164-170_split_4,1584
164-173_split_1,363
164-174_split_1,1224
164-174_split_3,1220
164-174_split_4,2870
164-175_split_1,3512
164-177_split_2,3561
164-177_split_4,1501
164-178_split_0,272
164-178_split_1,984
164-178_split_2,1114
164-178_split_3,908
164-178_split_4,1231
164-179_split_2,246
164-179_split_4,3570
164-180_split_1,1549
164-180_split_2,1657
164-180_split_4,1189
164-181_split_1,652
164-181_split_4,4233
164-182_split_1,790
164-182_split_4,2612
164-183_split_1,2989
164-183_split_4,1370
164-184_split_0,2265
164-185_split_0,78
164-185_split_1,1628
164-185_split_3,2469
164-186_split_1,1916
164-186_split_2,313
164-187_split_0,3080
164-187_split_3,2201
164-188_split_1,827
164-189_split_0,325
164-189_split_2,2718
164-191_split_0,544
164-191_split_1,260
164-191_split_3,1319
164-191_split_4,3254
164-192_split_2,3288
164-192_split_4,285
164-193_split_0,1507
164-193_split_2,2576
164-194_split_1,2088
164-195_split_3,3764
164-195_split_4,605
164-196_split_1,2264
164-196_split_3,692
164-197_split_2,1325
164-197_split_3,3023
164-198_split_0,3715
164-198_split_4,1765
164-199_split_0,303
164-199_split_1,1014
165-1_split_1,3232
165-1_split_2,1665
165-2_split_1,619
165-2_split_4,876
165-4_split_1,133
165-4_split_2,35
165-6_split_3,1826
165-16_split_1,1550
165-16_split_3,2209
165-17_split_1,2406
165-17_split_2,2898
165-22_split_4,1318
165-25_split_2,2760
165-26_split_1,970
165-26_split_4,2347
165-27_split_3,2653
165-29_split_2,1155
165-34_split_1,3383
165-34_split_3,181
165-37_split_0,1244
165-37_split_4,2652
165-38_split_4,3638
165-43_split_1,370
165-43_split_2,3819
165-47_split_3,865
165-47_split_4,1649
165-48_split_2,3388
165-48_split_3,3631
165-49_split_0,1628
165-49_split_4,2042
165-52_split_2,1315
165-52_split_3,853
165-55_split_1,2727
165-56_split_3,2
165-56_split_4,3
165-57_split_0,4014
165-57_split_4,422
165-61_split_2,1200
165-61_split_3,1544
165-63_split_0,1909
165-63_split_4,1439
165-64_split_0,3956
165-66_split_3,2397
165-67_split_2,828
165-68_split_0,560
165-68_split_1,1999
165-68_split_2,465
165-68_split_3,980
165-72_split_0,591
165-72_split_2,488
165-76_split_2,2653
165-76_split_3,2866
165-77_split_0,3688
165-77_split_4,2015
165-80_split_0,3376
165-80_split_2,1173
165-83_split_2,901
165-84_split_1,200
165-84_split_2,1243
165-84_split_4,709
165-89_split_4,72
165-90_split_2,418
165-91_split_2,1820
165-92_split_0,295
165-92_split_1,3248
165-96_split_0,2451
165-96_split_3,2562
165-98_split_1,1822
165-98_split_2,754
165-100_split_0,716
165-100_split_1,655
165-101_split_0,1706
165-105_split_1,564
165-105_split_2,2638
165-106_split_1,3291
165-106_split_4,1092
165-107_split_2,2046
165-107_split_4,3764
165-108_split_3,682
165-108_split_4,1800
165-109_split_0,1776
165-109_split_1,2714
165-113_split_0,2068
165-113_split_4,2220
165-114_split_2,1444
165-114_split_4,3859
165-116_split_2,1769
165-116_split_3,797
165-118_split_0,806
165-118_split_3,4403
165-119_split_4,332
165-120_split_2,1229
165-122_split_1,2248
165-122_split_2,1772
165-125_split_1,1585
165-125_split_2,3453
165-127_split_3,3469
165-128_split_1,4626
165-128_split_3,1159
165-130_split_3,1137
165-130_split_4,3026
165-132_split_0,2286
165-132_split_2,332
165-134_split_1,832
165-135_split_2,2916
165-135_split_3,2632
165-136_split_2,2578
165-136_split_4,975
165-137_split_4,72
165-138_split_1,135
165-138_split_4,1759
165-139_split_2,2271
165-139_split_3,231
165-140_split_1,2722
165-140_split_2,393
165-141_split_1,952
165-141_split_3,614
165-142_split_0,1967
165-144_split_1,1190
165-144_split_4,2213
165-145_split_3,1543
165-145_split_4,331
165-147_split_4,2617
165-148_split_2,3659
165-148_split_3,1300
165-150_split_2,537
165-151_split_0,1240
165-153_split_0,299
165-153_split_4,4134
165-154_split_2,1212
165-154_split_4,145
165-155_split_1,4808
165-156_split_0,14
165-156_split_3,69
165-157_split_4,1607
165-158_split_2,2511
165-158_split_4,1199
165-162_split_0,2164
165-162_split_2,4380
165-164_split_3,6385
165-164_split_4,151
165-165_split_0,716
165-165_split_1,4817
165-165_split_3,867
165-165_split_4,376
165-166_split_0,634
165-166_split_2,2249
165-166_split_4,2313
165-167_split_2,2177
165-167_split_3,216
165-168_split_0,3640
165-168_split_3,919
165-169_split_3,2001
165-169_split_4,2702
165-170_split_1,58
165-170_split_2,1225
165-171_split_1,1270
165-171_split_2,2907
165-171_split_3,1004
165-172_split_2,3656
165-173_split_1,2312
165-174_split_2,2458
165-174_split_4,806
165-176_split_3,871
165-177_split_1,728
165-177_split_4,2295
165-179_split_3,1272
165-179_split_4,1184
165-180_split_0,1860
165-180_split_3,681
165-181_split_1,1297
165-181_split_4,1900
165-182_split_2,599
165-182_split_3,2443
165-184_split_1,3331
165-184_split_2,1536
165-186_split_0,1623
165-186_split_4,3757
165-188_split_3,1407
165-188_split_4,192
165-189_split_2,74
165-190_split_1,2926
165-190_split_4,553
165-191_split_1,171
165-191_split_3,1665
165-193_split_0,245
165-193_split_3,4803
165-194_split_0,132
165-194_split_3,1664
165-195_split_2,1636
165-195_split_4,4247
165-196_split_0,1035
165-198_split_0,69
165-198_split_1,35
165-198_split_2,64
166-0_split_3,115
166-0_split_4,198
166-2_split_2,20
166-3_split_0,232
166-10_split_0,297
166-10_split_1,532
166-14_split_1,747
166-14_split_3,1082
166-14_split_4,361
166-16_split_0,383
166-16_split_3,453
166-17_split_1,317
166-17_split_4,1837
166-19_split_0,1222
166-19_split_2,770
166-22_split_2,248
166-22_split_4,1030
166-23_split_0,185
166-23_split_2,394
166-23_split_4,1252
166-25_split_0,871
166-25_split_1,458
166-25_split_3,420
166-25_split_4,987
166-29_split_2,1081
166-29_split_3,1020
166-31_split_0,925
166-31_split_2,118
166-32_split_1,569
166-33_split_2,469
166-34_split_1,249
166-34_split_2,123
166-42_split_3,1028
166-44_split_0,2602
166-44_split_3,80
166-46_split_0,613
166-46_split_4,1341
166-48_split_2,1254
166-48_split_3,353
166-52_split_0,858
166-52_split_2,803
166-56_split_3,1209
166-56_split_4,1416
166-60_split_0,1051
166-60_split_2,876
166-65_split_1,690
166-65_split_3,1706
166-67_split_0,961
166-67_split_2,479
166-67_split_3,915
166-68_split_1,148
166-69_split_0,146
166-69_split_2,678
166-69_split_4,1902
166-70_split_2,833
166-70_split_4,414
166-71_split_1,1839
166-71_split_4,191
166-72_split_1,674
166-72_split_3,663
166-74_split_2,758
166-74_split_3,470
166-75_split_1,921
166-75_split_3,201
166-77_split_1,932
166-77_split_4,534
166-82_split_0,368
166-82_split_4,1079
166-83_split_0,2134
166-83_split_2,140
166-84_split_0,157
166-86_split_1,734
166-86_split_2,430
166-86_split_4,1479
166-87_split_1,843
166-87_split_3,884
166-89_split_2,29
166-89_split_4,23
166-90_split_1,1223
166-94_split_2,667
166-94_split_3,94
166-95_split_3,205
166-96_split_1,248
166-97_split_0,1568
166-97_split_4,735
166-99_split_0,429
166-99_split_2,148
166-101_split_2,600
166-101_split_4,981
166-102_split_2,1471
166-102_split_4,146
166-108_split_0,357
166-108_split_4,852
166-109_split_0,165
166-109_split_2,16
166-110_split_2,1719
166-111_split_2,287
166-111_split_3,545
166-112_split_2,424
166-112_split_4,1668
166-117_split_1,152
166-119_split_0,1520
166-120_split_2,568
166-120_split_3,230
166-124_split_1,1066
166-126_split_0,319
166-126_split_1,936
166-127_split_1,87
166-127_split_3,1057
166-130_split_2,912
166-132_split_2,210
166-132_split_3,1483
166-132_split_4,580
166-134_split_1,1973
166-134_split_2,779
166-135_split_0,1048
166-136_split_3,412
166-137_split_0,204
166-137_split_2,2375
166-138_split_2,739
166-138_split_3,106
166-138_split_4,813
166-139_split_1,1917
166-140_split_2,1374
166-140_split_4,258
166-142_split_1,149
166-142_split_2,769
166-143_split_0,430
166-143_split_3,1006
166-144_split_2,315
166-144_split_3,1015
166-145_split_1,2475
166-145_split_3,207
166-147_split_3,936
166-148_split_0,899
166-148_split_2,663
166-149_split_2,931
166-149_split_3,339
166-150_split_3,573
166-150_split_4,1116
166-151_split_1,550
166-152_split_2,65
166-152_split_3,46
166-154_split_1,466
166-154_split_4,572
166-157_split_0,596
166-157_split_2,278
166-158_split_2,1090
166-158_split_4,679
166-159_split_1,1198
166-160_split_1,545
166-160_split_3,654
166-162_split_2,172
166-163_split_0,1076
166-163_split_1,340
166-165_split_0,1146
166-165_split_3,786
166-167_split_0,576
166-167_split_3,1354
166-168_split_2,849
166-168_split_3,1227
166-168_split_4,76
166-169_split_0,400
166-169_split_2,666
166-169_split_3,403
166-170_split_0,510
166-170_split_3,830
166-171_split_0,812
166-172_split_2,1608
166-172_split_4,506
166-173_split_1,1672
166-173_split_2,237
166-173_split_3,279
166-174_split_3,90
166-174_split_4,498
166-176_split_2,623
166-176_split_3,2128
166-177_split_1,866
166-178_split_0,777
166-178_split_1,246
166-179_split_1,1184
166-179_split_3,1384
166-180_split_2,1148
166-180_split_3,806
166-181_split_1,1147
166-181_split_3,179
166-182_split_4,893
166-184_split_4,932
166-185_split_0,528
166-185_split_3,1746
166-186_split_0,242
166-186_split_4,710
166-187_split_0,974
166-187_split_3,1152
166-189_split_4,752
166-192_split_1,976
166-192_split_3,15
166-194_split_2,2040
166-194_split_3,434
166-197_split_0,620
166-199_split_0,1501
167-1_split_1,58
167-3_split_3,43
167-6_split_0,47
167-11_split_4,59
167-14_split_2,44
167-14_split_3,23
167-15_split_0,85
167-15_split_4,28
167-17_split_0,106
167-17_split_1,46
167-25_split_1,60
167-25_split_3,73
167-26_split_2,75
167-28_split_1,58
167-28_split_3,20
167-29_split_0,43
167-29_split_2,99
167-30_split_0,36
167-30_split_4,25
167-33_split_2,21
167-33_split_3,55
167-38_split_0,15
167-38_split_3,55
167-39_split_0,88
167-39_split_4,1
167-42_split_2,13
167-42_split_4,14
167-43_split_0,28
167-43_split_3,132
167-47_split_4,39
167-48_split_3,57
167-48_split_4,27
167-49_split_0,45
167-49_split_1,33
167-50_split_3,16
167-52_split_3,45
167-52_split_4,40
167-53_split_0,136
167-53_split_2,28
167-54_split_2,38
167-57_split_4,76
167-60_split_1,36
167-60_split_4,74
167-61_split_1,35
167-61_split_3,73
167-63_split_1,105
167-65_split_1,26
167-65_split_3,119
167-69_split_1,116
167-71_split_1,23
167-71_split_3,21
167-72_split_0,71
167-74_split_0,18
167-74_split_2,33
167-75_split_0,53
167-75_split_4,25
167-76_split_0,57
167-76_split_3,27
167-77_split_2,68
167-77_split_4,36
167-80_split_2,29
167-81_split_3,58
167-82_split_1,111
167-82_split_2,31
167-83_split_4,99
167-87_split_3,91
167-88_split_0,91
167-90_split_3,45
167-92_split_3,5
167-92_split_4,50
167-93_split_2,2
167-93_split_3,50
167-94_split_2,15
167-95_split_4,129
167-99_split_3,90
167-100_split_4,78
167-101_split_0,30
167-101_split_4,22
167-102_split_2,11
167-102_split_3,129
167-106_split_0,30
167-106_split_4,12
167-107_split_0,123
167-109_split_1,94
167-109_split_3,23
167-110_split_1,136
167-111_split_1,107
167-111_split_4,1
167-112_split_2,30
167-112_split_4,108
167-114_split_2,126
167-115_split_4,45
167-116_split_0,26
167-116_split_2,85
167-117_split_3,26
167-117_split_4,10
167-118_split_1,21
167-118_split_4,32
167-119_split_4,69
167-123_split_0,25
167-123_split_3,32
167-124_split_1,30
167-124_split_4,55
167-127_split_0,113
167-127_split_1,9
167-129_split_0,16
167-129_split_2,125
167-130_split_2,71
167-130_split_3,24
167-131_split_1,127
167-132_split_1,110
167-133_split_4,64
167-134_split_0,8
167-134_split_4,60
167-135_split_1,30
167-135_split_2,97
167-136_split_0,45
167-137_split_0,106
167-137_split_1,25
167-138_split_0,119
167-140_split_3,12
167-142_split_3,125
167-142_split_4,25
167-143_split_1,87
167-143_split_3,41
167-146_split_0,5
167-146_split_3,1
167-148_split_0,25
167-148_split_2,112
167-149_split_1,17
167-149_split_4,4
167-150_split_0,75
167-150_split_4,57
167-152_split_0,63
167-152_split_3,2
167-153_split_2,39
167-154_split_4,35
167-155_split_3,6
167-156_split_2,109
167-156_split_4,20
167-157_split_4,113
167-158_split_0,27
167-159_split_0,31
167-159_split_1,89
167-160_split_0,26
167-160_split_4,101
167-161_split_1,77
167-162_split_0,80
167-163_split_2,66
167-163_split_4,71
167-164_split_1,92
167-164_split_3,24
167-165_split_0,12
167-165_split_4,45
167-166_split_4,25
167-167_split_1,32
167-167_split_4,27
167-168_split_0,37
167-168_split_4,75
167-170_split_0,87
167-170_split_3,63
167-171_split_0,26
167-171_split_3,91
167-173_split_3,114
167-174_split_3,153
167-175_split_0,90
167-175_split_3,8
167-176_split_2,124
167-177_split_2,156
167-179_split_0,5
167-179_split_2,74
167-181_split_0,36
167-181_split_4,3
167-182_split_2,103
167-182_split_4,27
167-183_split_0,42
167-183_split_4,25
167-186_split_1,50
167-186_split_2,31
167-186_split_4,69
167-187_split_0,73
167-187_split_4,68
167-188_split_3,136
167-189_split_2,104
167-190_split_0,55
167-190_split_2,106
167-191_split_1,83
167-192_split_4,91
167-193_split_0,32
167-194_split_0,49
167-194_split_4,28
168-1_split_3,778
168-1_split_4,716
168-2_split_0,298
168-2_split_2,894
168-2_split_3,148
168-4_split_0,978
168-5_split_2,122
168-6_split_1,105
168-6_split_3,780
168-8_split_1,162
168-11_split_0,592
168-11_split_1,492
168-11_split_3,215
168-11_split_4,634
168-12_split_0,559
168-12_split_1,81
168-13_split_0,745
168-13_split_2,357
168-17_split_3,132
168-17_split_4,1151
168-18_split_2,281
168-20_split_1,226
168-20_split_2,413
168-22_split_0,881
168-26_split_2,65
168-26_split_3,545
168-30_split_0,106
168-31_split_0,438
168-31_split_3,1005
168-32_split_1,431
168-32_split_2,188
168-36_split_4,679
168-38_split_1,241
168-38_split_2,408
168-40_split_1,353
168-41_split_1,33
168-41_split_2,64
168-43_split_3,485
168-43_split_4,332
168-44_split_0,795
168-44_split_2,123
168-45_split_3,616
168-45_split_4,336
168-46_split_1,439
168-46_split_2,469
168-49_split_0,338
168-49_split_1,47
168-49_split_2,1030
168-54_split_0,805
168-57_split_2,920
168-59_split_0,167
