,mean,min,max
55-81,522.8,49.0,1164.0
55-82,527.0,32.0,994.0
55-83,526.6,61.0,1002.0
55-84,449.0,154.0,953.0
55-85,528.8,84.0,1198.0
55-86,524.6,75.0,1344.0
55-87,530.2,35.0,1129.0
55-88,523.2,0.0,1051.0
55-89,527.0,32.0,995.0
55-90,533.0,76.0,1353.0
55-91,528.6,147.0,1500.0
55-92,521.8,32.0,1960.0
55-93,526.4,0.0,1036.0
55-94,525.4,2.0,1639.0
55-95,540.4,136.0,995.0
55-96,525.0,168.0,1290.0
55-97,524.8,87.0,1026.0
55-98,525.2,124.0,1176.0
55-99,528.0,20.0,1190.0
55-100,98.0,0.0,255.0
55-101,101.8,0.0,310.0
55-102,101.0,25.0,195.0
55-103,103.6,16.0,250.0
55-104,103.0,0.0,294.0
55-105,102.0,2.0,403.0
55-106,99.8,0.0,341.0
55-107,102.4,20.0,357.0
55-108,102.6,44.0,190.0
55-109,101.4,12.0,170.0
55-110,99.8,0.0,314.0
55-111,101.6,0.0,234.0
55-112,102.0,0.0,257.0
55-113,100.6,0.0,186.0
55-114,101.8,0.0,261.0
55-115,100.8,56.0,181.0
55-116,101.6,0.0,262.0
55-117,100.0,0.0,259.0
55-118,102.0,0.0,232.0
55-119,101.6,37.0,204.0
55-120,527.4,14.0,1171.0
55-121,531.6,43.0,1756.0
55-122,530.6,110.0,1159.0
55-123,531.8,27.0,1307.0
55-124,525.0,218.0,855.0
55-125,530.2,251.0,993.0
55-126,533.6,4.0,1343.0
55-127,525.4,200.0,751.0
55-128,527.2,39.0,1013.0
55-129,540.0,233.0,1003.0
55-130,528.6,0.0,1678.0
55-131,528.6,67.0,914.0
55-132,540.8,194.0,1306.0
55-133,527.4,85.0,1038.0
55-134,525.4,252.0,1102.0
55-135,530.2,304.0,1168.0
55-136,531.8,181.0,820.0
55-137,528.0,71.0,1481.0
55-138,524.8,185.0,1212.0
55-139,538.2,184.0,1554.0
55-140,95.4,22.0,180.0
55-141,98.6,46.0,162.0
55-142,98.4,0.0,286.0
55-143,94.8,0.0,357.0
55-144,96.0,0.0,201.0
55-145,98.2,0.0,227.0
55-146,93.4,24.0,191.0
55-147,96.0,0.0,351.0
55-148,97.0,8.0,154.0
55-149,97.4,57.0,136.0
55-150,97.2,30.0,257.0
55-151,97.6,16.0,199.0
55-152,96.2,7.0,230.0
55-153,95.6,9.0,166.0
55-154,96.4,22.0,262.0
55-155,96.2,38.0,124.0
55-156,97.2,11.0,149.0
55-157,97.4,0.0,206.0
55-158,97.0,15.0,286.0
55-159,96.0,0.0,268.0
55-160,100.6,0.0,245.0
55-161,102.2,3.0,222.0
55-162,102.4,0.0,440.0
55-163,102.4,0.0,377.0
55-164,100.4,0.0,315.0
55-165,101.6,7.0,252.0
55-166,100.8,0.0,218.0
55-167,101.8,2.0,284.0
55-168,102.6,0.0,298.0
55-169,103.2,19.0,213.0
55-170,103.6,0.0,353.0
55-171,100.8,25.0,171.0
55-172,103.0,0.0,193.0
55-173,101.8,7.0,269.0
55-174,102.0,0.0,347.0
55-175,101.8,21.0,220.0
55-176,103.4,18.0,159.0
55-177,102.8,18.0,315.0
55-178,100.8,0.0,241.0
55-179,102.0,50.0,160.0
55-180,95.6,0.0,277.0
55-181,96.6,3.0,281.0
55-182,94.4,6.0,243.0
55-183,97.4,25.0,173.0
55-184,36.0,0.0,141.0
55-185,97.4,47.0,206.0
55-186,96.8,41.0,143.0
55-187,97.6,0.0,305.0
55-188,95.2,52.0,147.0
55-189,97.6,0.0,259.0
55-190,97.0,12.0,228.0
55-191,95.8,29.0,216.0
55-192,96.6,13.0,337.0
55-193,95.2,46.0,179.0
55-194,97.2,37.0,209.0
55-195,97.2,0.0,282.0
55-196,97.2,75.0,131.0
55-197,96.6,0.0,266.0
55-198,97.4,0.0,252.0
56--1,73.6,6.0,178.0
56-0,433.0,188.0,740.0
56-1,382.6,70.0,1108.0
56-2,613.4,237.0,1114.0
56-3,617.6,0.0,1196.0
56-4,452.4,206.0,1016.0
56-5,637.2,188.0,1065.0
56-6,642.8,187.0,1102.0
56-7,478.4,0.0,1440.0
56-8,398.8,93.0,813.0
56-9,459.4,82.0,1061.0
56-10,614.6,125.0,1098.0
56-11,668.6,372.0,1440.0
56-12,469.6,0.0,1338.0
56-13,445.0,114.0,829.0
56-14,619.0,80.0,922.0
56-15,638.4,11.0,1633.0
56-16,450.2,2.0,1024.0
56-17,637.2,157.0,1652.0
56-18,667.4,213.0,1474.0
56-19,623.0,133.0,1218.0
56-20,132.0,16.0,283.0
56-21,160.2,34.0,272.0
56-22,387.2,185.0,664.0
56-23,82.2,28.0,200.0
56-24,155.8,0.0,358.0
56-25,107.2,16.0,363.0
56-26,49.8,0.0,115.0
56-27,197.8,54.0,413.0
56-28,152.4,46.0,222.0
56-29,127.8,0.0,537.0
56-30,134.4,71.0,253.0
56-31,152.8,22.0,323.0
56-32,84.6,13.0,238.0
56-33,84.4,10.0,301.0
56-34,81.0,10.0,181.0
56-35,401.2,13.0,1252.0
56-36,86.6,0.0,253.0
56-37,114.2,26.0,224.0
56-38,55.8,0.0,234.0
56-39,40.4,14.0,84.0
56-40,85.8,0.0,198.0
56-41,111.6,0.0,335.0
56-42,118.6,8.0,253.0
56-43,444.8,15.0,742.0
56-44,144.6,84.0,258.0
56-45,130.6,58.0,297.0
56-46,166.6,10.0,375.0
56-47,105.6,19.0,264.0
56-48,123.4,2.0,420.0
56-49,152.6,58.0,372.0
56-50,454.2,200.0,1056.0
56-51,120.0,50.0,253.0
56-52,128.0,19.0,240.0
56-53,153.2,0.0,318.0
56-54,108.2,0.0,214.0
56-55,110.8,30.0,347.0
56-56,97.6,9.0,231.0
56-57,117.8,8.0,380.0
56-58,93.4,12.0,158.0
56-59,432.6,102.0,1190.0
56-60,136.4,45.0,226.0
56-61,141.4,2.0,252.0
56-62,88.4,49.0,146.0
56-63,119.6,69.0,206.0
56-64,125.0,0.0,277.0
56-65,81.4,14.0,289.0
56-66,115.0,31.0,253.0
56-67,114.6,23.0,244.0
56-68,113.4,36.0,235.0
56-69,101.4,50.0,154.0
56-70,559.8,231.0,914.0
56-71,136.6,48.0,250.0
56-72,129.8,0.0,292.0
56-73,113.6,36.0,336.0
56-74,168.4,9.0,276.0
56-75,132.0,9.0,321.0
56-76,141.6,0.0,272.0
56-77,124.4,61.0,222.0
56-78,117.8,0.0,237.0
56-79,599.2,213.0,1164.0
56-80,442.0,0.0,1131.0
56-81,361.0,2.0,1045.0
56-82,620.4,155.0,1600.0
56-83,595.8,167.0,1025.0
56-84,463.4,0.0,828.0
56-85,613.8,138.0,1998.0
56-86,367.2,234.0,535.0
56-87,449.6,57.0,1250.0
56-88,639.2,14.0,1405.0
56-89,380.4,85.0,1255.0
56-90,450.6,101.0,1349.0
56-91,379.8,55.0,882.0
56-92,700.8,37.0,1753.0
56-93,444.6,0.0,1165.0
56-94,487.0,222.0,1072.0
56-95,439.6,278.0,606.0
56-96,516.2,0.0,1234.0
56-97,451.0,151.0,1089.0
56-98,387.2,106.0,678.0
56-99,642.6,28.0,1864.0
56-100,116.2,35.0,243.0
56-101,120.6,13.0,379.0
56-102,119.4,23.0,292.0
56-103,126.2,24.0,326.0
56-104,118.0,10.0,259.0
56-105,107.8,0.0,246.0
56-106,145.4,22.0,524.0
56-107,118.0,0.0,343.0
56-108,89.2,0.0,159.0
56-109,146.6,73.0,213.0
56-110,124.0,37.0,244.0
56-111,145.4,27.0,218.0
56-112,590.8,214.0,1032.0
56-113,153.6,0.0,326.0
56-114,122.2,28.0,255.0
56-115,119.8,33.0,186.0
56-116,143.8,17.0,354.0
56-117,128.2,64.0,252.0
56-118,176.6,0.0,383.0
56-119,143.4,43.0,278.0
56-120,513.4,24.0,1427.0
56-121,866.2,62.0,2266.0
56-122,896.0,211.0,2837.0
56-123,894.2,161.0,2268.0
56-124,519.4,16.0,1143.0
56-125,120.2,0.0,314.0
56-126,887.8,377.0,1892.0
56-127,427.2,14.0,1705.0
56-128,882.8,141.0,1722.0
56-129,92.2,13.0,195.0
56-130,153.8,31.0,208.0
56-131,425.6,176.0,626.0
56-132,876.4,25.0,2119.0
56-133,868.6,101.0,2967.0
56-134,91.0,12.0,336.0
56-135,902.0,122.0,2504.0
56-136,108.8,0.0,204.0
56-137,143.4,5.0,458.0
56-138,37.4,4.0,77.0
56-139,90.4,0.0,380.0
56-140,463.6,25.0,1402.0
56-141,426.2,31.0,1258.0
56-142,871.8,131.0,2388.0
56-143,81.4,0.0,133.0
56-144,882.6,201.0,2055.0
56-145,1011.0,181.0,1474.0
56-146,116.8,0.0,315.0
56-147,932.0,88.0,1456.0
56-148,422.0,76.0,809.0
56-149,868.6,109.0,1741.0
56-150,1002.2,14.0,3206.0
56-151,95.6,0.0,174.0
56-152,435.0,157.0,1209.0
56-153,890.4,216.0,1865.0
56-154,427.4,89.0,863.0
56-155,900.0,38.0,2043.0
56-156,894.4,211.0,1768.0
56-157,95.2,37.0,165.0
56-158,872.0,173.0,1365.0
56-159,519.6,112.0,819.0
56-160,83.4,1.0,217.0
56-161,383.4,0.0,784.0
56-162,149.0,0.0,240.0
56-163,126.4,0.0,199.0
56-164,79.6,37.0,132.0
56-165,147.8,63.0,245.0
56-166,144.6,1.0,349.0
56-167,183.0,31.0,482.0
56-168,98.4,17.0,166.0
56-169,143.2,91.0,304.0
56-170,123.8,83.0,147.0
56-171,137.4,20.0,338.0
56-172,178.2,0.0,428.0
56-173,81.8,36.0,140.0
56-174,82.8,23.0,196.0
56-175,84.6,51.0,154.0
56-176,81.8,0.0,181.0
56-177,124.6,32.0,253.0
56-178,145.6,28.0,325.0
56-179,178.2,50.0,502.0
56-180,79.4,11.0,188.0
56-181,77.6,23.0,115.0
56-182,199.0,0.0,420.0
56-183,111.4,15.0,209.0
56-184,192.6,5.0,485.0
56-185,116.4,36.0,203.0
56-186,472.8,197.0,994.0
56-187,79.4,0.0,216.0
56-188,76.8,3.0,268.0
56-189,206.6,99.0,376.0
56-190,144.8,45.0,270.0
56-191,94.8,0.0,307.0
56-192,118.6,40.0,264.0
56-193,140.6,25.0,259.0
56-194,88.8,19.0,264.0
56-195,74.4,12.0,146.0
56-196,125.8,16.0,285.0
56-197,116.6,68.0,142.0
56-198,185.4,16.0,454.0
57--1,137.6,10.0,454.0
57-0,309.4,67.0,914.0
57-1,306.6,78.0,960.0
57-2,306.2,113.0,564.0
57-3,306.4,8.0,1381.0
57-4,306.8,82.0,795.0
57-5,311.2,106.0,624.0
57-6,309.8,46.0,716.0
57-7,303.6,14.0,669.0
57-8,310.0,55.0,592.0
57-9,312.0,0.0,569.0
57-10,307.2,20.0,836.0
57-11,305.0,4.0,760.0
57-12,307.0,0.0,733.0
57-13,308.2,0.0,919.0
57-14,305.0,39.0,554.0
57-15,307.4,136.0,701.0
57-16,305.4,0.0,692.0
57-17,303.4,0.0,473.0
57-18,307.2,34.0,712.0
57-19,436.2,22.0,935.0
57-20,515.6,43.0,1300.0
57-21,512.6,59.0,975.0
57-22,506.8,314.0,881.0
57-23,507.0,56.0,1594.0
57-24,510.0,15.0,1952.0
57-25,528.8,19.0,1264.0
57-26,510.2,180.0,1174.0
57-27,523.2,110.0,1506.0
57-28,524.4,196.0,1326.0
57-29,527.0,78.0,1202.0
57-30,513.6,85.0,869.0
57-31,528.6,0.0,1190.0
57-32,518.4,59.0,960.0
57-33,518.2,12.0,866.0
57-34,516.0,113.0,1183.0
57-35,505.4,47.0,1750.0
57-36,522.6,60.0,1287.0
57-37,510.4,43.0,950.0
57-38,519.0,206.0,850.0
57-39,512.2,38.0,1048.0
57-40,231.6,26.0,671.0
57-41,230.2,28.0,491.0
57-42,230.4,128.0,379.0
57-43,198.2,35.0,430.0
57-44,231.6,22.0,553.0
57-45,229.8,24.0,553.0
57-46,236.4,17.0,527.0
57-47,233.0,88.0,397.0
57-48,232.4,72.0,499.0
57-49,230.6,34.0,436.0
57-50,228.4,52.0,640.0
57-51,230.2,2.0,712.0
57-52,228.6,42.0,762.0
57-53,231.2,0.0,946.0
57-54,234.4,28.0,630.0
57-55,229.8,75.0,365.0
57-56,243.6,8.0,645.0
57-57,230.6,6.0,632.0
57-58,230.6,70.0,438.0
57-59,231.0,26.0,451.0
57-60,230.8,20.0,616.0
57-61,229.2,41.0,512.0
57-62,231.8,21.0,575.0
57-63,230.4,104.0,420.0
57-64,236.4,0.0,660.0
57-65,228.4,25.0,424.0
57-66,232.8,5.0,508.0
57-67,213.4,5.0,293.0
57-68,231.6,123.0,333.0
57-69,235.8,105.0,413.0
57-70,229.2,0.0,587.0
57-71,227.2,33.0,551.0
57-72,226.0,40.0,353.0
57-73,228.6,84.0,438.0
57-74,233.0,29.0,789.0
57-75,179.4,19.0,491.0
57-76,231.4,0.0,483.0
57-77,241.2,11.0,846.0
57-78,231.8,2.0,774.0
57-79,229.2,70.0,331.0
57-80,232.4,37.0,404.0
57-81,234.2,20.0,574.0
57-82,228.8,37.0,689.0
57-83,231.0,36.0,457.0
57-84,230.2,126.0,294.0
57-85,233.4,5.0,787.0
57-86,231.6,7.0,879.0
57-87,230.2,73.0,343.0
57-88,230.2,85.0,548.0
57-89,230.0,21.0,852.0
57-90,178.6,13.0,292.0
57-91,230.2,33.0,371.0
57-92,231.2,40.0,484.0
57-93,230.4,16.0,504.0
57-94,230.2,40.0,768.0
57-95,230.6,20.0,438.0
57-96,234.4,98.0,460.0
57-97,230.2,22.0,734.0
57-98,230.4,0.0,697.0
57-99,234.0,60.0,519.0
57-100,233.6,60.0,450.0
57-101,172.4,78.0,296.0
57-102,230.6,20.0,692.0
57-103,225.6,123.0,346.0
57-104,231.4,71.0,544.0
57-105,232.4,11.0,665.0
57-106,227.8,71.0,489.0
57-107,229.0,17.0,526.0
57-108,231.0,8.0,444.0
57-109,227.0,31.0,629.0
57-110,230.6,89.0,495.0
57-111,228.8,0.0,461.0
57-112,229.6,64.0,486.0
57-113,244.6,26.0,527.0
57-114,228.2,38.0,597.0
57-115,228.6,20.0,553.0
57-116,232.6,21.0,590.0
57-117,228.2,22.0,507.0
57-118,231.2,42.0,512.0
57-119,233.2,66.0,743.0
57-120,230.2,30.0,707.0
57-121,230.8,0.0,559.0
57-122,230.2,88.0,460.0
57-123,230.6,0.0,913.0
57-124,241.8,115.0,475.0
57-125,231.2,42.0,599.0
57-126,237.0,104.0,523.0
57-127,230.8,41.0,534.0
57-128,229.0,53.0,401.0
57-129,233.8,15.0,562.0
57-130,229.2,67.0,497.0
57-131,226.8,86.0,458.0
57-132,167.4,8.0,393.0
57-133,231.2,46.0,592.0
57-134,231.2,0.0,766.0
57-135,228.6,45.0,361.0
57-136,228.8,81.0,335.0
57-137,240.0,18.0,487.0
57-138,227.4,38.0,557.0
57-139,231.0,18.0,520.0
57-140,155.6,0.0,585.0
57-141,233.8,20.0,377.0
57-142,234.8,30.0,530.0
57-143,234.6,32.0,685.0
57-144,234.0,79.0,446.0
57-145,238.2,77.0,595.0
57-146,240.4,10.0,496.0
57-147,239.8,78.0,612.0
57-148,234.6,58.0,373.0
57-149,236.0,0.0,663.0
57-150,232.6,124.0,449.0
57-151,237.6,0.0,614.0
57-152,236.0,2.0,502.0
57-153,234.2,138.0,557.0
57-154,234.4,48.0,400.0
57-155,240.2,0.0,703.0
57-156,235.6,6.0,360.0
57-157,235.6,8.0,521.0
57-158,238.6,95.0,438.0
57-159,236.8,17.0,426.0
57-160,363.2,111.0,1038.0
57-161,365.8,151.0,591.0
57-162,366.8,211.0,503.0
57-163,363.0,77.0,1306.0
57-164,358.8,242.0,432.0
57-165,368.2,214.0,874.0
57-166,369.6,59.0,831.0
57-167,361.8,156.0,515.0
57-168,366.8,49.0,740.0
57-169,365.0,17.0,586.0
57-170,366.0,20.0,951.0
57-171,367.2,141.0,582.0
57-172,364.6,90.0,648.0
57-173,367.6,25.0,920.0
57-174,362.2,165.0,834.0
57-175,364.2,3.0,936.0
57-176,361.2,223.0,535.0
57-177,364.0,0.0,1165.0
57-178,364.6,66.0,699.0
57-179,365.2,93.0,732.0
57-180,383.2,9.0,1194.0
57-181,381.4,168.0,884.0
57-182,381.4,36.0,1177.0
57-183,379.8,143.0,748.0
57-184,386.0,107.0,1091.0
57-185,380.2,182.0,616.0
57-186,383.4,35.0,955.0
57-187,380.2,64.0,1126.0
57-188,381.2,66.0,681.0
57-189,383.4,301.0,632.0
57-190,381.4,178.0,701.0
57-191,380.4,2.0,628.0
57-192,383.4,65.0,1073.0
57-193,383.0,31.0,1068.0
57-194,380.6,118.0,829.0
57-195,379.2,144.0,782.0
57-196,381.4,136.0,810.0
57-197,380.8,0.0,777.0
57-198,385.8,14.0,707.0
58--1,385.4,59.0,1023.0
58-0,1633.2,236.0,4597.0
58-1,482.8,127.0,1308.0
58-2,493.0,138.0,736.0
58-3,1637.6,88.0,5008.0
58-4,494.4,99.0,1568.0
58-5,489.8,163.0,1216.0
58-6,513.0,12.0,1186.0
58-7,1669.0,247.0,5154.0
58-8,492.8,165.0,702.0
58-9,493.4,170.0,1168.0
58-10,691.8,187.0,1327.0
58-11,488.8,81.0,672.0
58-12,509.0,28.0,1918.0
58-13,488.8,7.0,1442.0
58-14,487.0,203.0,791.0
58-15,513.6,21.0,1530.0
58-16,1627.2,284.0,2756.0
58-17,493.6,66.0,832.0
58-18,522.2,43.0,1591.0
58-19,1630.6,168.0,3339.0
58-20,597.8,204.0,1613.0
58-21,605.8,185.0,905.0
58-22,233.2,13.0,834.0
58-23,606.4,11.0,1928.0
58-24,692.6,88.0,1275.0
58-25,605.8,30.0,1448.0
58-26,594.6,107.0,1261.0
58-27,442.8,226.0,948.0
58-28,633.8,101.0,1394.0
58-29,710.0,250.0,1380.0
58-30,622.2,59.0,1859.0
58-31,608.8,130.0,1475.0
58-32,706.8,372.0,1167.0
58-33,623.2,242.0,1327.0
58-34,693.2,289.0,1196.0
58-35,589.6,131.0,1141.0
58-36,597.4,92.0,1241.0
58-37,665.0,166.0,1404.0
58-38,598.4,69.0,1168.0
58-39,696.6,18.0,1633.0
58-40,774.0,51.0,1895.0
58-41,781.2,60.0,3155.0
58-42,748.6,252.0,1363.0
58-43,764.4,128.0,2408.0
58-44,770.2,368.0,1191.0
58-45,781.4,236.0,1102.0
58-46,838.2,50.0,2286.0
58-47,757.0,46.0,2562.0
58-48,826.6,279.0,1882.0
58-49,783.8,292.0,2069.0
58-50,856.4,67.0,2413.0
58-51,784.4,201.0,2273.0
58-52,771.2,324.0,1560.0
58-53,773.0,273.0,1124.0
58-54,774.2,97.0,2370.0
58-55,841.8,354.0,1207.0
58-56,789.6,75.0,2071.0
58-57,784.4,39.0,1645.0
58-58,838.0,61.0,1518.0
58-59,833.8,74.0,1402.0
58-60,870.4,142.0,2811.0
58-61,866.4,148.0,1405.0
58-62,871.6,103.0,2821.0
58-63,880.8,266.0,1640.0
58-64,956.4,97.0,2201.0
58-65,887.4,322.0,1645.0
58-66,861.4,359.0,1370.0
58-67,945.2,452.0,2142.0
58-68,444.0,205.0,1195.0
58-69,875.0,145.0,2534.0
58-70,877.2,265.0,1763.0
58-71,868.8,217.0,2129.0
58-72,880.2,69.0,2749.0
58-73,23.8,12.0,41.0
58-74,874.0,206.0,1924.0
58-75,958.6,651.0,1348.0
58-76,945.4,133.0,2245.0
58-77,930.4,22.0,2435.0
58-78,229.0,16.0,703.0
58-79,878.6,262.0,2847.0
58-80,684.6,139.0,1905.0
58-81,676.6,190.0,1863.0
58-82,693.4,209.0,1691.0
58-83,702.8,68.0,1562.0
58-84,672.8,79.0,1728.0
58-85,735.0,413.0,1140.0
58-86,696.8,210.0,1138.0
58-87,683.0,99.0,1915.0
58-88,656.8,172.0,1722.0
58-89,682.0,402.0,1071.0
58-90,743.6,32.0,1505.0
58-91,681.4,306.0,1033.0
58-92,676.8,44.0,1267.0
58-93,675.0,109.0,1399.0
58-94,679.0,138.0,1042.0
58-95,682.2,29.0,1056.0
58-96,706.2,75.0,1625.0
58-97,715.0,0.0,1023.0
58-98,722.6,302.0,1018.0
58-99,688.0,66.0,1287.0
58-100,759.0,417.0,1522.0
58-101,743.6,10.0,1902.0
58-102,806.4,0.0,1283.0
58-103,139.4,0.0,273.0
58-104,767.2,148.0,2228.0
58-105,760.0,165.0,1823.0
58-106,759.2,235.0,1412.0
58-107,754.6,66.0,2136.0
58-108,749.2,581.0,1041.0
58-109,750.6,160.0,2748.0
58-110,752.2,156.0,1451.0
58-111,745.2,22.0,2575.0
58-112,814.4,231.0,1938.0
58-113,754.6,27.0,1708.0
58-114,770.0,149.0,1073.0
58-115,759.8,38.0,1641.0
58-116,807.4,30.0,1862.0
58-117,394.2,82.0,928.0
58-118,755.6,52.0,1814.0
58-119,829.6,125.0,2083.0
58-120,563.2,44.0,1472.0
58-121,567.8,163.0,1059.0
58-122,566.8,39.0,1200.0
58-123,559.6,164.0,1077.0
58-124,576.2,336.0,790.0
58-125,562.6,351.0,824.0
58-126,567.4,126.0,1193.0
58-127,717.6,89.0,1794.0
58-128,659.0,58.0,1516.0
58-129,564.4,76.0,1355.0
58-130,557.6,25.0,1549.0
58-131,566.2,74.0,1212.0
58-132,571.6,26.0,2022.0
58-133,577.6,217.0,994.0
58-134,555.6,72.0,1470.0
58-135,570.0,222.0,1357.0
58-136,606.2,340.0,1117.0
58-137,553.8,41.0,1465.0
58-138,572.8,111.0,1127.0
58-139,386.2,0.0,739.0
58-140,677.4,67.0,1226.0
58-141,571.2,18.0,1224.0
58-142,674.0,163.0,980.0
58-143,589.2,242.0,1634.0
58-144,676.0,268.0,1444.0
58-145,689.8,354.0,1073.0
58-146,670.6,100.0,1337.0
58-147,715.6,202.0,2137.0
58-148,660.8,222.0,898.0
58-149,679.6,291.0,1543.0
58-150,574.0,25.0,1366.0
58-151,559.2,106.0,1151.0
58-152,569.8,138.0,1114.0
58-153,279.6,96.0,563.0
58-154,572.0,174.0,1502.0
58-155,618.2,173.0,2064.0
58-156,675.8,106.0,1418.0
58-157,568.8,252.0,1409.0
58-158,393.8,141.0,804.0
58-159,392.6,116.0,596.0
58-160,498.0,32.0,1549.0
58-161,873.0,441.0,1850.0
58-162,917.2,137.0,2773.0
58-163,851.2,204.0,1767.0
58-164,609.6,161.0,1116.0
58-165,858.4,222.0,1758.0
58-166,864.8,424.0,1252.0
58-167,875.6,128.0,2731.0
58-168,828.4,273.0,1443.0
58-169,868.2,276.0,1326.0
58-170,874.2,349.0,2011.0
58-171,10.0,0.0,42.0
58-172,865.0,2.0,2648.0
58-173,894.0,168.0,2250.0
58-174,875.6,329.0,2529.0
58-175,863.8,90.0,2013.0
58-176,876.2,275.0,2181.0
58-177,901.4,64.0,1622.0
58-178,909.8,194.0,1906.0
58-179,913.4,77.0,2019.0
58-180,716.4,91.0,2205.0
58-181,727.4,44.0,1574.0
58-182,708.2,250.0,1608.0
58-183,716.8,207.0,1312.0
58-184,749.6,287.0,2184.0
58-185,706.6,212.0,2316.0
58-186,710.2,10.0,2391.0
58-187,707.0,390.0,1155.0
58-188,720.8,212.0,1808.0
58-189,716.0,0.0,2299.0
58-190,718.2,436.0,1303.0
58-191,700.6,176.0,1470.0
58-192,701.4,52.0,1720.0
58-193,720.4,236.0,1420.0
58-194,759.4,215.0,1491.0
58-195,715.2,194.0,1304.0
58-196,712.2,148.0,1154.0
58-197,726.2,503.0,1046.0
58-198,755.0,256.0,1863.0
59--1,445.0,241.0,902.0
59-0,1781.0,273.0,2898.0
59-1,1737.8,254.0,6751.0
59-2,1915.6,50.0,5611.0
59-3,1737.4,239.0,3236.0
59-4,1913.2,253.0,6183.0
59-5,1917.6,377.0,5336.0
59-6,1866.2,334.0,3609.0
59-7,1838.0,41.0,5794.0
59-8,1826.6,1008.0,2602.0
59-9,1931.0,145.0,6003.0
59-10,1911.4,51.0,3445.0
59-11,1916.6,108.0,4674.0
59-12,1846.8,90.0,3702.0
59-13,1821.2,507.0,4165.0
59-14,1992.0,183.0,3446.0
59-15,1826.0,626.0,3405.0
59-16,1845.6,60.0,6284.0
59-17,1928.8,125.0,4261.0
59-18,1885.4,1104.0,3013.0
59-19,1689.2,423.0,3420.0
59-20,421.2,144.0,652.0
59-21,420.4,130.0,982.0
59-22,428.0,91.0,786.0
59-23,413.0,35.0,1172.0
59-24,417.8,49.0,1229.0
59-25,406.8,128.0,774.0
59-26,408.6,181.0,915.0
59-27,411.2,73.0,1266.0
59-28,402.6,136.0,687.0
59-29,429.2,51.0,971.0
59-30,405.6,141.0,736.0
59-31,189.2,13.0,387.0
59-32,416.6,69.0,1399.0
59-33,426.6,198.0,799.0
59-34,412.0,21.0,906.0
59-35,417.2,31.0,981.0
59-36,410.6,95.0,1051.0
59-37,423.4,88.0,778.0
59-38,412.0,85.0,1364.0
59-39,419.8,11.0,979.0
59-40,545.4,177.0,750.0
59-41,539.8,304.0,788.0
59-42,525.8,106.0,1706.0
59-43,541.6,233.0,851.0
59-44,528.2,72.0,944.0
59-45,560.4,18.0,1262.0
59-46,529.2,96.0,1025.0
59-47,525.2,93.0,1415.0
59-48,529.4,211.0,1216.0
59-49,531.8,107.0,813.0
59-50,518.0,143.0,1112.0
59-51,549.0,4.0,1221.0
59-52,517.8,201.0,847.0
59-53,524.6,167.0,1127.0
59-54,529.8,61.0,1086.0
59-55,549.0,164.0,1390.0
59-56,588.8,140.0,1624.0
59-57,572.0,147.0,1186.0
59-58,561.0,30.0,883.0
59-59,548.6,187.0,1403.0
59-60,753.4,148.0,2175.0
59-61,766.8,316.0,1347.0
59-62,754.4,61.0,1541.0
59-63,777.4,126.0,1777.0
59-64,757.6,222.0,1481.0
59-65,767.0,64.0,1247.0
59-66,764.0,252.0,2002.0
59-67,764.8,278.0,1632.0
59-68,751.8,189.0,1542.0
59-69,754.2,288.0,1615.0
59-70,761.0,301.0,1489.0
59-71,786.8,131.0,2041.0
59-72,763.8,173.0,1214.0
59-73,748.2,177.0,1240.0
59-74,760.2,95.0,1889.0
59-75,751.6,130.0,2014.0
59-76,767.6,161.0,2041.0
59-77,757.2,29.0,1745.0
59-78,688.0,239.0,1230.0
59-79,748.4,5.0,1876.0
59-80,465.2,57.0,791.0
59-81,433.0,64.0,970.0
59-82,447.6,42.0,864.0
59-83,448.8,5.0,1655.0
59-84,451.0,89.0,684.0
59-85,399.0,36.0,1256.0
59-86,449.6,55.0,1269.0
59-87,449.8,48.0,988.0
59-88,511.6,158.0,923.0
59-89,449.8,0.0,1554.0
59-90,444.2,73.0,1178.0
59-91,470.0,124.0,875.0
59-92,443.6,162.0,657.0
59-93,441.4,176.0,786.0
59-94,456.8,13.0,977.0
59-95,468.8,38.0,1321.0
59-96,455.8,347.0,687.0
59-97,452.2,52.0,1175.0
59-98,449.6,3.0,1041.0
59-99,457.0,42.0,1162.0
59-100,330.8,118.0,512.0
59-101,327.0,0.0,954.0
59-102,328.8,58.0,597.0
59-103,326.8,185.0,453.0
59-104,328.4,46.0,864.0
59-105,327.2,131.0,800.0
59-106,322.8,20.0,804.0
59-107,332.4,61.0,595.0
59-108,323.6,131.0,428.0
59-109,334.8,97.0,942.0
59-110,327.0,78.0,642.0
59-111,338.2,120.0,729.0
59-112,317.8,21.0,1034.0
59-113,329.4,133.0,612.0
59-114,327.8,156.0,701.0
59-115,326.6,86.0,558.0
59-116,326.0,0.0,678.0
59-117,327.6,32.0,612.0
59-118,332.8,48.0,1327.0
59-119,347.6,71.0,633.0
59-120,420.8,125.0,787.0
59-121,407.0,28.0,1024.0
59-122,422.6,85.0,991.0
59-123,414.6,26.0,684.0
59-124,435.0,273.0,732.0
59-125,427.6,142.0,1015.0
59-126,430.4,146.0,1022.0
59-127,407.4,79.0,1088.0
59-128,415.4,140.0,1172.0
59-129,417.2,256.0,523.0
