,0
149-35_split_1,427
149-35_split_2,8
149-35_split_3,16
149-36_split_1,9
149-36_split_4,19
149-37_split_3,86
149-37_split_4,311
149-38_split_0,136
149-38_split_1,201
149-38_split_2,12
149-38_split_3,193
149-39_split_0,257
149-39_split_1,3
149-39_split_2,2
149-39_split_3,64
149-40_split_1,8
149-40_split_4,16
149-41_split_0,99
149-41_split_1,16
149-41_split_2,8
149-42_split_0,16
149-42_split_2,8
149-42_split_3,96
149-43_split_0,232
149-43_split_1,8
149-43_split_3,20
149-44_split_3,20
149-44_split_4,8
149-45_split_0,14
149-45_split_1,14
149-46_split_0,18
149-46_split_1,24
149-46_split_4,161
149-47_split_0,51
149-47_split_1,14
149-47_split_2,135
149-47_split_3,25
149-47_split_4,19
149-48_split_2,8
149-48_split_3,16
149-48_split_4,748
149-49_split_0,8
149-49_split_4,20
149-50_split_2,27
149-51_split_0,103
149-51_split_1,102
149-51_split_2,214
149-51_split_3,26
149-51_split_4,105
149-52_split_2,16
149-52_split_3,8
149-53_split_3,108
149-53_split_4,28
149-54_split_0,20
149-54_split_2,447
149-54_split_3,8
149-55_split_0,28
149-56_split_0,155
149-56_split_1,78
149-56_split_2,10
149-56_split_3,221
149-56_split_4,79
149-57_split_0,509
149-57_split_1,274
149-57_split_3,144
149-58_split_0,15
149-58_split_1,398
149-58_split_4,12
149-59_split_1,8
149-59_split_3,16
149-60_split_0,2
149-60_split_3,9
149-60_split_4,18
149-61_split_1,8
149-61_split_3,19
149-62_split_0,377
149-62_split_1,82
149-63_split_0,8
149-63_split_1,137
149-63_split_4,20
149-64_split_0,8
149-64_split_1,16
149-65_split_2,8
149-65_split_3,291
149-65_split_4,21
149-66_split_0,16
149-66_split_1,9
149-66_split_4,349
149-67_split_0,239
149-67_split_1,127
149-67_split_3,18
149-67_split_4,72
149-68_split_0,250
149-68_split_1,20
149-68_split_2,8
149-68_split_3,13
149-68_split_4,115
149-69_split_0,91
149-69_split_2,12
149-69_split_3,16
149-70_split_0,24
149-70_split_1,19
149-71_split_0,9
149-71_split_1,27
149-71_split_3,38
149-71_split_4,7
149-72_split_0,182
149-72_split_1,28
149-72_split_4,189
149-73_split_2,24
149-74_split_2,534
149-75_split_1,288
149-75_split_2,231
149-75_split_4,30
149-76_split_0,345
149-76_split_2,20
149-76_split_3,182
149-76_split_4,9
149-77_split_1,297
149-77_split_2,8
149-77_split_3,20
149-78_split_0,24
149-78_split_1,884
149-78_split_4,264
149-79_split_1,16
149-79_split_2,396
149-79_split_4,8
149-80_split_0,24
149-81_split_0,16
149-81_split_1,262
149-81_split_2,17
149-81_split_3,143
149-81_split_4,144
149-82_split_2,552
149-82_split_3,16
149-82_split_4,8
149-83_split_1,84
149-83_split_4,76
149-84_split_2,16
149-84_split_4,9
149-85_split_0,103
149-85_split_2,387
149-85_split_3,13
149-85_split_4,53
149-86_split_1,415
149-86_split_3,20
149-86_split_4,8
149-87_split_0,16
149-87_split_2,121
149-87_split_3,67
149-87_split_4,8
149-88_split_3,27
149-89_split_2,32
149-89_split_3,11
149-90_split_0,5
149-90_split_1,401
149-91_split_0,435
149-91_split_1,18
149-91_split_3,101
149-92_split_2,19
149-92_split_3,8
149-92_split_4,377
149-93_split_2,27
149-93_split_4,781
149-94_split_4,24
149-95_split_0,5
149-95_split_1,8
149-95_split_2,516
149-95_split_3,14
149-95_split_4,343
149-96_split_0,91
149-96_split_1,135
149-96_split_2,12
149-96_split_3,30
149-96_split_4,269
149-97_split_0,20
149-97_split_1,8
149-97_split_2,425
149-98_split_0,304
149-98_split_1,186
149-98_split_3,17
149-98_split_4,12
149-99_split_0,8
149-99_split_2,19
149-99_split_4,388
149-100_split_0,56
149-100_split_1,9
149-100_split_2,507
149-101_split_0,8
149-101_split_4,16
149-102_split_0,163
149-102_split_2,691
149-102_split_3,49
149-103_split_0,9
149-103_split_1,79
149-103_split_2,19
149-103_split_4,381
149-104_split_1,21
149-104_split_4,39
149-105_split_0,558
149-105_split_1,504
149-105_split_2,143
149-106_split_0,203
149-106_split_1,506
149-106_split_4,84
149-107_split_0,155
149-107_split_1,68
149-107_split_2,8
149-107_split_3,16
149-108_split_1,4
149-108_split_3,4
149-109_split_1,162
149-109_split_2,160
149-109_split_3,20
149-109_split_4,8
149-110_split_2,27
149-110_split_3,19
149-110_split_4,162
149-111_split_0,15
149-111_split_1,12
149-112_split_0,16
149-112_split_2,8
149-112_split_3,307
149-113_split_0,17
149-113_split_1,16
149-113_split_2,17
149-113_split_4,548
149-114_split_1,20
149-114_split_2,275
149-114_split_4,8
149-115_split_1,27
149-116_split_0,113
149-116_split_1,8
149-116_split_4,16
149-117_split_1,8
149-117_split_2,19
149-118_split_0,8
149-118_split_1,104
149-118_split_3,641
149-118_split_4,19
149-119_split_1,16
149-119_split_3,8
149-120_split_0,59
149-120_split_1,6
149-120_split_2,294
149-120_split_3,160
149-120_split_4,32
149-121_split_2,486
149-122_split_0,5
149-122_split_1,15
149-122_split_3,8
149-123_split_0,16
149-123_split_2,9
149-124_split_2,18
149-124_split_3,8
149-124_split_4,67
149-125_split_4,24
149-126_split_1,8
149-126_split_3,21
149-127_split_2,20
149-127_split_4,8
149-128_split_0,186
149-128_split_1,127
149-128_split_2,212
149-128_split_4,91
149-129_split_3,8
149-129_split_4,21
149-130_split_1,24
149-131_split_1,20
149-131_split_3,8
149-132_split_1,20
149-132_split_2,9
149-132_split_3,482
149-132_split_4,7
149-133_split_1,3
149-133_split_2,2
149-133_split_4,43
149-134_split_2,13
149-134_split_3,11
149-135_split_0,173
149-135_split_1,8
149-135_split_3,373
149-135_split_4,13
149-136_split_0,19
149-136_split_4,8
149-137_split_0,117
149-137_split_1,8
149-137_split_3,16
149-137_split_4,338
149-138_split_1,9
149-138_split_4,19
149-139_split_0,8
149-139_split_1,16
149-140_split_0,215
149-140_split_1,59
149-140_split_3,72
149-141_split_1,8
149-141_split_3,16
149-142_split_2,60
149-142_split_3,132
149-143_split_2,26
149-143_split_4,37
149-144_split_0,546
149-144_split_4,288
149-145_split_1,103
149-145_split_2,185
149-145_split_3,347
149-145_split_4,260
149-146_split_1,173
149-146_split_3,157
149-146_split_4,24
149-147_split_2,24
149-148_split_1,19
149-148_split_3,111
149-149_split_0,41
149-149_split_1,2
149-149_split_2,3
149-149_split_3,49
149-149_split_4,79
149-150_split_1,292
149-150_split_2,41
149-150_split_3,127
149-150_split_4,207
149-151_split_0,2
149-151_split_1,8
149-151_split_2,137
149-151_split_3,16
149-152_split_0,322
149-152_split_3,70
149-153_split_0,946
149-153_split_2,8
149-153_split_4,20
149-154_split_0,20
149-154_split_1,8
149-154_split_2,194
149-155_split_0,15
149-155_split_1,269
149-155_split_2,54
149-156_split_0,8
149-156_split_1,460
149-156_split_4,20
149-157_split_4,25
149-158_split_1,20
149-158_split_3,8
149-158_split_4,396
149-159_split_0,17
149-159_split_1,8
149-159_split_2,810
149-159_split_3,161
149-160_split_2,425
149-160_split_3,67
149-161_split_1,183
149-161_split_3,519
149-161_split_4,323
149-162_split_0,248
149-162_split_1,85
149-162_split_4,92
149-163_split_0,322
149-163_split_1,8
149-163_split_2,18
149-164_split_2,16
149-164_split_3,8
149-165_split_2,313
149-165_split_3,22
149-166_split_0,626
149-166_split_1,16
149-166_split_2,189
149-166_split_3,8
149-167_split_0,176
149-167_split_2,342
149-167_split_4,250
149-168_split_0,18
149-168_split_1,70
149-168_split_4,878
149-169_split_2,928
149-169_split_3,481
149-170_split_0,48
149-170_split_1,10
149-170_split_4,360
149-171_split_0,262
149-171_split_1,163
149-172_split_4,25
149-173_split_0,110
149-173_split_1,226
149-173_split_2,168
149-173_split_3,125
149-173_split_4,115
149-174_split_0,314
149-174_split_4,368
149-175_split_1,16
149-175_split_4,8
149-176_split_1,220
149-176_split_2,366
149-176_split_3,74
149-176_split_4,21
149-177_split_1,8
149-177_split_3,215
149-177_split_4,16
149-178_split_3,26
149-179_split_0,284
149-179_split_2,28
149-179_split_3,806
149-180_split_0,8
149-180_split_1,295
149-180_split_4,11
149-181_split_0,72
149-181_split_1,24
149-181_split_3,376
149-181_split_4,74
149-182_split_1,444
149-182_split_2,5
149-183_split_1,121
149-183_split_2,24
149-183_split_3,394
149-184_split_0,16
149-184_split_1,8
149-185_split_0,8
149-185_split_2,20
149-186_split_0,378
149-186_split_1,20
149-186_split_4,8
149-187_split_0,62
149-187_split_1,16
149-187_split_3,457
149-187_split_4,8
149-188_split_0,222
149-188_split_1,19
149-188_split_2,9
149-188_split_3,96
149-188_split_4,19
149-189_split_0,213
149-190_split_3,16
149-190_split_4,8
149-191_split_2,289
149-191_split_3,2
149-191_split_4,3
149-192_split_0,226
149-192_split_1,15
149-192_split_2,338
149-192_split_4,16
149-193_split_3,1
149-193_split_4,277
149-194_split_0,79
149-194_split_2,25
149-194_split_4,327
149-195_split_0,180
149-195_split_2,232
149-195_split_3,16
149-195_split_4,8
149-196_split_0,158
149-196_split_3,496
149-197_split_2,20
149-197_split_3,8
149-198_split_0,16
149-198_split_1,210
149-198_split_2,8
149-198_split_4,192
150-0_split_0,53
150-0_split_1,16
150-0_split_2,166
150-0_split_3,173
150-0_split_4,235
150-1_split_1,14
150-1_split_2,8
150-1_split_3,102
150-1_split_4,354
150-2_split_2,6
150-2_split_4,4
150-3_split_0,12
150-3_split_2,2
150-3_split_3,91
150-4_split_0,5
150-4_split_1,4
150-5_split_0,108
150-5_split_1,66
150-5_split_2,110
150-5_split_3,82
150-5_split_4,236
150-6_split_1,386
150-6_split_3,177
150-6_split_4,87
150-7_split_1,142
150-7_split_2,193
150-7_split_3,196
150-7_split_4,125
150-8_split_0,5
150-8_split_2,4
150-9_split_2,6
150-9_split_3,4
150-9_split_4,118
150-10_split_0,11
150-10_split_1,3
150-10_split_4,2
150-11_split_0,105
150-11_split_1,177
150-11_split_2,242
150-11_split_4,88
150-12_split_2,6
150-12_split_3,6
150-13_split_0,5
150-13_split_4,4
150-14_split_0,284
150-14_split_3,380
150-14_split_4,10
150-15_split_0,6
150-15_split_1,4
150-16_split_2,10
150-17_split_0,394
150-17_split_2,90
150-17_split_3,6
150-17_split_4,4
150-18_split_2,6
150-18_split_3,4
150-19_split_2,5
150-19_split_3,4
150-20_split_0,10
150-20_split_4,410
150-21_split_1,16
150-21_split_3,9
150-21_split_4,715
150-22_split_0,6
150-22_split_1,4
150-23_split_0,45
150-23_split_1,107
150-23_split_2,42
150-23_split_4,496
150-24_split_4,10
150-25_split_0,4
150-25_split_2,6
150-26_split_2,10
150-26_split_4,58
150-27_split_2,4
150-27_split_4,6
150-28_split_0,40
150-28_split_2,43
150-28_split_3,155
150-28_split_4,50
150-29_split_0,127
150-29_split_1,140
150-29_split_2,717
150-29_split_3,119
150-29_split_4,28
150-30_split_0,4
150-30_split_3,6
150-31_split_0,4
150-31_split_2,5
150-31_split_3,75
150-31_split_4,58
150-32_split_0,99
150-32_split_1,35
150-32_split_2,258
150-32_split_3,37
150-32_split_4,56
150-33_split_2,5
150-33_split_3,4
150-34_split_0,6
150-34_split_2,4
150-35_split_1,10
150-35_split_4,142
150-36_split_0,275
150-36_split_1,46
150-36_split_2,28
150-36_split_3,28
150-36_split_4,293
150-37_split_0,2
150-37_split_3,3
150-37_split_4,2
150-38_split_1,24
150-38_split_2,219
150-38_split_3,164
150-38_split_4,113
150-39_split_0,438
150-39_split_1,11
150-39_split_2,457
150-40_split_0,6
150-40_split_1,4
150-42_split_2,4
150-42_split_3,6
150-43_split_0,4
150-43_split_3,5
150-44_split_0,4
150-44_split_4,5
150-45_split_0,10
150-46_split_1,2
150-46_split_3,3
150-47_split_1,10
150-47_split_3,449
150-47_split_4,64
150-48_split_0,2
150-48_split_2,3
150-49_split_0,65
150-49_split_2,6
150-49_split_3,72
150-49_split_4,4
150-50_split_1,56
150-50_split_2,2
150-50_split_3,3
150-50_split_4,40
150-51_split_0,6
150-51_split_2,4
150-52_split_0,10
150-52_split_1,216
150-53_split_0,127
150-53_split_1,6
150-53_split_2,4
150-54_split_2,3
150-54_split_4,2
150-55_split_0,6
150-55_split_3,4
150-56_split_1,6
150-56_split_4,4
150-57_split_0,98
150-57_split_1,55
150-57_split_2,19
150-57_split_3,105
150-57_split_4,384
150-58_split_1,656
150-58_split_2,297
150-58_split_3,6
150-58_split_4,4
150-59_split_0,153
150-59_split_1,6
150-59_split_2,19
150-59_split_3,16
150-59_split_4,4
150-60_split_1,26
150-60_split_2,85
150-60_split_4,598
150-61_split_1,10
150-61_split_4,74
150-62_split_2,132
150-63_split_2,319
150-64_split_0,187
150-64_split_1,119
150-64_split_2,154
150-64_split_3,41
150-64_split_4,18
150-65_split_3,6
150-65_split_4,4
150-66_split_2,6
150-66_split_4,4
150-67_split_0,4
150-67_split_1,6
150-67_split_2,821
150-67_split_4,347
150-68_split_2,6
150-68_split_4,4
150-69_split_0,4
150-69_split_1,6
150-69_split_2,345
150-70_split_0,5
150-70_split_1,6
150-71_split_0,4
150-71_split_1,6
150-72_split_1,6
150-72_split_4,4
150-73_split_0,318
150-73_split_3,4
150-73_split_4,6
150-74_split_0,580
150-74_split_1,4
150-74_split_2,6
150-75_split_1,4
150-75_split_3,6
150-76_split_0,6
150-76_split_2,4
150-77_split_0,8
150-77_split_1,18
150-77_split_4,509
150-78_split_2,34
150-78_split_4,26
150-79_split_0,547
150-79_split_1,6
150-79_split_3,4
150-80_split_0,4
150-80_split_2,6
150-80_split_3,439
150-81_split_1,6
150-81_split_2,4
150-82_split_3,25
150-82_split_4,10
150-83_split_2,10
150-84_split_0,152
150-84_split_1,288
150-84_split_2,197
150-84_split_3,30
150-84_split_4,15
150-85_split_0,4
150-85_split_1,15
150-85_split_4,6
150-86_split_0,25
150-86_split_1,126
150-87_split_0,520
150-87_split_1,31
150-87_split_2,154
150-87_split_4,108
150-88_split_1,4
150-88_split_2,120
150-88_split_4,5
150-89_split_2,740
150-89_split_4,12
150-90_split_0,5
150-90_split_1,4
150-90_split_4,593
150-91_split_0,93
150-91_split_1,74
150-91_split_2,136
150-91_split_3,335
150-91_split_4,2
150-92_split_1,6
150-92_split_3,4
150-93_split_0,6
150-93_split_4,4
150-94_split_1,3
150-94_split_2,474
150-94_split_4,2
150-95_split_0,20
150-95_split_2,10
150-95_split_4,6
150-96_split_0,4
150-96_split_2,247
150-96_split_3,6
150-97_split_1,4
150-97_split_2,121
150-97_split_3,5
150-98_split_0,6
150-98_split_2,4
150-98_split_3,64
150-99_split_0,820
150-99_split_1,6
150-99_split_3,4
150-100_split_3,6
150-100_split_4,4
150-101_split_1,10
150-101_split_3,118
150-101_split_4,207
150-102_split_0,225
150-102_split_1,670
150-102_split_3,5
150-102_split_4,4
150-103_split_0,842
150-103_split_3,13
150-103_split_4,9
150-104_split_1,6
150-104_split_2,4
150-104_split_4,296
150-105_split_1,117
150-105_split_2,410
150-105_split_3,12
150-105_split_4,49
150-106_split_0,3
150-106_split_2,2
150-107_split_0,114
150-107_split_2,6
150-107_split_3,6
150-108_split_4,10
150-109_split_0,42
150-109_split_1,23
150-109_split_3,371
150-110_split_0,21
150-110_split_1,4
150-110_split_2,3
150-110_split_3,195
150-110_split_4,40
150-111_split_0,17
150-111_split_2,138
150-111_split_3,9
150-112_split_0,829
150-112_split_2,6
150-112_split_4,40
150-113_split_1,4
150-113_split_2,6
150-113_split_4,137
150-114_split_1,11
150-114_split_2,20
150-115_split_2,330
150-115_split_3,34
150-116_split_0,14
150-116_split_1,215
150-116_split_2,203
150-116_split_3,10
150-117_split_0,7
150-117_split_3,259
150-117_split_4,14
150-118_split_0,6
150-118_split_1,35
150-118_split_2,368
150-118_split_3,4
150-119_split_0,6
150-119_split_1,4
150-120_split_0,3
150-120_split_4,4
150-121_split_0,61
150-121_split_1,28
150-122_split_0,6
150-122_split_3,5
150-123_split_0,226
150-123_split_1,327
150-123_split_3,73
150-125_split_0,110
150-125_split_1,20
150-125_split_2,128
150-125_split_3,247
150-125_split_4,78
150-126_split_1,27
150-126_split_3,71
150-126_split_4,579
150-127_split_1,4
150-127_split_2,224
150-127_split_3,3
150-127_split_4,6
150-128_split_0,16
150-128_split_3,9
150-128_split_4,132
150-129_split_2,4
150-129_split_3,6
150-130_split_1,602
150-130_split_2,10
150-131_split_0,4
150-131_split_1,319
150-131_split_2,6
150-132_split_0,10
150-132_split_1,445
150-132_split_2,786
150-133_split_0,4
150-133_split_2,6
150-134_split_1,720
150-134_split_2,163
150-135_split_2,6
150-135_split_3,4
150-136_split_1,17
150-136_split_4,9
150-137_split_0,1045
150-137_split_1,4
150-137_split_4,6
150-138_split_2,9
150-139_split_0,56
150-139_split_2,12
150-139_split_4,22
150-140_split_0,10
150-140_split_2,247
150-140_split_4,518
150-141_split_0,77
150-141_split_1,88
150-141_split_2,52
150-141_split_3,103
150-141_split_4,360
150-142_split_0,229
150-142_split_3,64
150-143_split_2,17
150-143_split_3,21
150-143_split_4,752
150-144_split_0,58
150-144_split_1,188
150-144_split_2,4
150-144_split_3,6
150-145_split_0,11
150-145_split_2,665
150-146_split_0,7
150-146_split_3,6
150-147_split_0,94
150-147_split_1,196
150-147_split_3,190
150-148_split_1,5
150-148_split_2,4
150-149_split_1,306
150-149_split_3,9
150-150_split_2,342
150-150_split_3,44
150-150_split_4,445
150-151_split_0,210
150-151_split_1,176
150-151_split_2,669
150-151_split_4,259
150-152_split_1,4
150-152_split_2,6
150-153_split_0,6
150-153_split_2,6
150-154_split_1,4
150-154_split_3,6
150-155_split_2,6
150-155_split_3,239
150-155_split_4,4
150-156_split_0,5
150-156_split_1,4
150-156_split_3,215
150-157_split_0,16
150-157_split_3,7
150-158_split_4,236
150-159_split_0,547
150-159_split_3,6
150-159_split_4,4
150-160_split_0,330
150-160_split_1,6
150-160_split_2,29
150-160_split_3,172
150-160_split_4,200
150-161_split_0,6
150-161_split_1,4
150-162_split_0,9
150-162_split_1,114
150-162_split_3,20
150-163_split_0,24
150-163_split_3,386
150-164_split_1,24
150-165_split_1,4
150-165_split_2,6
150-165_split_3,111
150-165_split_4,321
150-166_split_1,6
150-166_split_3,4
150-167_split_1,6
150-167_split_2,4
150-167_split_4,497
150-168_split_3,11
150-168_split_4,10
150-169_split_1,45
150-169_split_2,1
150-169_split_3,36
150-170_split_0,14
150-170_split_1,17
150-170_split_2,349
150-170_split_3,6
150-170_split_4,159
150-171_split_0,572
150-171_split_1,280
150-171_split_3,4
150-171_split_4,6
150-172_split_1,6
150-172_split_4,4
150-173_split_0,185
150-173_split_1,99
150-173_split_2,4
150-173_split_4,6
150-174_split_0,6
150-174_split_1,4
150-174_split_2,81
150-174_split_4,622
150-175_split_1,163
150-175_split_2,6
150-175_split_4,4
150-176_split_2,879
150-176_split_4,522
150-177_split_0,182
150-177_split_1,9
150-177_split_2,419
150-177_split_3,25
150-178_split_0,917
150-178_split_1,10
150-178_split_4,269
150-179_split_2,21
150-179_split_4,194
150-180_split_2,19
150-180_split_3,8
150-180_split_4,56
150-181_split_1,783
150-181_split_2,6
150-181_split_3,4
150-182_split_2,4
150-182_split_4,6
150-183_split_1,4
150-183_split_2,540
150-183_split_3,6
150-184_split_0,168
150-184_split_1,196
150-184_split_2,150
150-184_split_4,54
150-185_split_0,4
150-185_split_1,6
150-185_split_2,167
150-186_split_0,10
150-186_split_1,217
150-187_split_0,4
150-187_split_1,6
150-187_split_2,144
150-188_split_0,726
150-188_split_1,5
150-188_split_3,4
150-189_split_0,182
150-189_split_1,24
150-189_split_2,172
150-189_split_3,234
150-189_split_4,171
150-190_split_0,25
150-190_split_1,141
150-190_split_2,237
150-190_split_3,28
150-190_split_4,230
150-191_split_1,17
150-191_split_2,9
150-191_split_3,404
150-192_split_0,9
150-192_split_4,17
150-193_split_2,10
150-193_split_3,131
150-193_split_4,555
150-194_split_1,95
150-194_split_2,7
150-194_split_3,223
150-194_split_4,9
150-195_split_3,6
150-195_split_4,4
150-196_split_0,109
150-196_split_1,44
150-196_split_2,116
150-196_split_3,142
150-196_split_4,235
150-197_split_1,4
150-197_split_3,6
150-198_split_2,4
150-198_split_4,6
150-199_split_2,10
151-0_split_0,160
151-0_split_2,12
151-0_split_3,921
151-0_split_4,45
151-1_split_0,30
151-1_split_1,39
151-1_split_3,22
151-1_split_4,16
151-2_split_1,4
151-2_split_3,6
151-3_split_1,6
151-3_split_3,4
151-4_split_3,10
151-5_split_0,6
151-5_split_1,4
151-5_split_3,722
151-5_split_4,604
151-6_split_1,405
151-6_split_2,47
151-6_split_4,76
151-7_split_2,2
151-7_split_4,3
151-8_split_0,6
151-8_split_1,4
151-9_split_1,6
151-9_split_2,4
151-10_split_0,6
151-10_split_2,4
151-11_split_0,6
151-11_split_4,4
151-12_split_4,10
151-13_split_1,4
151-13_split_3,6
151-14_split_0,5
151-14_split_2,188
151-14_split_3,66
151-15_split_3,5
151-16_split_2,112
151-16_split_3,4
151-16_split_4,5
151-17_split_0,51
151-17_split_1,44
151-17_split_2,76
151-17_split_3,61
151-18_split_0,408
151-18_split_1,5
151-18_split_2,4
151-18_split_3,365
151-19_split_0,10
151-19_split_1,55
151-19_split_2,188
151-20_split_0,173
151-20_split_1,1331
151-20_split_3,4
151-20_split_4,6
151-21_split_0,68
151-21_split_1,104
151-21_split_2,30
151-21_split_3,26
151-22_split_3,54
151-22_split_4,159
151-23_split_0,111
151-23_split_1,203
151-23_split_2,18
151-23_split_3,217
151-23_split_4,383
151-24_split_0,21
151-24_split_1,9
151-24_split_2,227
151-24_split_3,155
151-24_split_4,177
151-25_split_1,34
151-25_split_2,143
151-25_split_3,4
151-25_split_4,174
151-26_split_0,4
151-26_split_1,5
151-27_split_1,685
151-28_split_1,5
151-28_split_4,476
151-29_split_0,77
151-29_split_1,216
151-29_split_2,6
151-29_split_3,4
151-29_split_4,11
151-30_split_0,107
151-30_split_1,21
151-30_split_3,20
151-30_split_4,78
151-31_split_0,57
151-31_split_1,32
151-31_split_2,30
151-31_split_3,97
151-31_split_4,16
151-32_split_0,4
151-32_split_1,5
151-33_split_0,9
151-33_split_3,17
151-34_split_0,6
151-34_split_4,4
151-35_split_0,313
151-35_split_2,1025
151-36_split_0,313
151-36_split_1,531
151-36_split_2,10
151-36_split_3,278
151-36_split_4,16
151-37_split_0,4
151-37_split_2,6
151-38_split_3,6
151-38_split_4,4
151-39_split_1,4
151-39_split_3,5
151-40_split_0,108
151-40_split_2,39
151-40_split_3,27
151-40_split_4,53
151-41_split_2,139
151-41_split_3,6
151-41_split_4,4
151-42_split_3,9
151-43_split_0,4
151-43_split_2,6
151-44_split_1,6
151-44_split_2,4
151-44_split_3,348
151-44_split_4,200
151-45_split_0,6
151-45_split_3,4
151-46_split_0,5
151-47_split_1,4
151-47_split_2,6
151-48_split_1,40
151-48_split_2,72
151-48_split_3,123
151-49_split_0,4
151-49_split_2,6
151-49_split_4,725
151-50_split_0,5
151-50_split_1,4
151-50_split_4,169
151-51_split_1,6
151-51_split_3,4
151-52_split_3,6
151-52_split_4,4
151-53_split_0,6
151-53_split_4,4
151-54_split_0,10
151-54_split_1,52
151-54_split_3,36
151-54_split_4,31
151-55_split_1,707
151-55_split_2,6
151-55_split_4,4
151-56_split_0,55
151-56_split_1,32
151-56_split_3,81
151-56_split_4,72
151-57_split_0,6
151-57_split_1,5
151-57_split_3,673
151-57_split_4,549
151-58_split_1,7
151-58_split_2,16
151-58_split_3,696
151-59_split_0,86
151-59_split_3,54
151-59_split_4,87
151-60_split_1,4
151-60_split_3,6
151-61_split_0,116
151-61_split_1,17
151-61_split_2,74
151-61_split_3,21
151-62_split_2,3
151-62_split_4,2
151-63_split_0,6
151-63_split_1,167
151-63_split_2,4
151-64_split_0,4
151-64_split_3,6
151-64_split_4,715
151-65_split_3,7
151-66_split_0,573
151-66_split_1,10
151-66_split_3,120
151-67_split_0,4
151-67_split_1,6
151-67_split_2,1329
151-68_split_0,590
151-68_split_1,9
151-68_split_4,121
151-69_split_0,9
151-69_split_1,4
151-69_split_3,607
151-69_split_4,5
151-70_split_2,12
151-71_split_1,326
151-71_split_2,6
151-71_split_4,4
151-72_split_3,6
151-72_split_4,4
151-73_split_0,4
151-73_split_1,153
151-73_split_4,6
151-74_split_1,4
151-74_split_4,6
151-75_split_0,6
151-75_split_1,1184
151-75_split_4,4
151-76_split_1,10
151-76_split_2,525
151-76_split_3,262
151-77_split_0,131
151-77_split_3,6
151-77_split_4,4
151-78_split_0,6
151-78_split_3,4
151-79_split_1,53
151-79_split_2,23
151-79_split_3,152
151-80_split_0,280
151-80_split_1,674
151-80_split_3,42
151-80_split_4,72
151-81_split_0,10
151-82_split_2,4
151-82_split_3,5
151-83_split_0,4
151-83_split_1,6
151-84_split_0,98
151-84_split_1,474
151-84_split_2,95
151-84_split_4,678
151-85_split_2,4
151-85_split_3,487
151-85_split_4,6
151-86_split_1,6
151-86_split_4,4
151-87_split_0,10
151-87_split_1,10
151-87_split_2,80
151-87_split_3,10
151-87_split_4,26
151-88_split_0,56
151-88_split_1,107
151-88_split_4,65
151-89_split_0,130
151-89_split_1,30
151-89_split_2,18
151-89_split_3,332
151-89_split_4,48
151-90_split_0,16
151-90_split_3,31
151-90_split_4,26
151-91_split_0,53
151-91_split_2,7
151-91_split_3,59
151-91_split_4,15
151-92_split_0,6
151-92_split_2,4
151-92_split_4,95
151-93_split_0,4
151-93_split_3,6
151-94_split_0,62
151-94_split_1,107
151-94_split_2,21
151-94_split_4,178
151-95_split_0,505
151-95_split_1,4
151-95_split_2,139
151-95_split_3,5
151-96_split_0,19
151-96_split_1,349
151-96_split_2,81
151-96_split_3,53
151-96_split_4,252
151-97_split_1,4
151-97_split_2,6
151-98_split_3,2
151-98_split_4,3
151-99_split_0,806
151-99_split_3,10
151-100_split_1,9
151-100_split_3,19
151-100_split_4,215
151-101_split_0,9
151-101_split_1,18
151-101_split_2,334
151-101_split_3,402
151-101_split_4,272
151-102_split_1,9
151-102_split_2,18
151-103_split_0,170
151-103_split_3,16
151-104_split_0,5
151-104_split_1,24
151-104_split_2,6
151-104_split_3,364
151-104_split_4,219
151-105_split_2,143
151-105_split_4,312
151-106_split_1,4
151-106_split_2,5
151-107_split_1,9
151-107_split_2,820
151-107_split_3,22
151-108_split_0,6
151-108_split_4,4
151-109_split_2,6
151-109_split_4,4
151-110_split_0,544
151-110_split_2,10
151-111_split_0,4
151-111_split_4,6
151-112_split_0,16
151-112_split_1,197
151-112_split_2,8
151-113_split_3,6
151-113_split_4,4
151-114_split_2,4
151-114_split_4,6
151-115_split_0,108
151-115_split_1,9
151-115_split_2,19
151-115_split_3,204
151-115_split_4,258
151-116_split_3,10
151-117_split_0,429
151-117_split_2,221
151-117_split_4,378
151-118_split_1,605
151-118_split_2,1046
151-118_split_3,10
151-119_split_0,101
151-119_split_1,27
151-119_split_3,157
151-119_split_4,93
151-120_split_0,6
151-120_split_3,4
151-120_split_4,526
151-121_split_0,6
151-121_split_2,191
151-121_split_4,4
151-122_split_1,6
151-122_split_4,5
151-123_split_0,6
151-123_split_3,4
151-124_split_0,8
151-124_split_2,868
151-124_split_3,19
151-124_split_4,397
151-125_split_2,6
151-125_split_3,1125
151-125_split_4,4
151-126_split_1,408
151-126_split_2,533
151-126_split_3,10
151-127_split_0,232
151-127_split_1,4
151-127_split_2,125
151-127_split_3,6
151-127_split_4,20
151-128_split_0,4
151-128_split_1,6
151-128_split_4,779
151-129_split_0,5
151-129_split_1,4
151-130_split_0,839
151-130_split_1,186
151-130_split_2,529
151-131_split_2,44
151-131_split_3,88
151-131_split_4,93
151-132_split_0,542
151-132_split_1,30
151-132_split_2,5
151-132_split_3,94
151-132_split_4,4
151-133_split_0,4
151-133_split_2,530
151-133_split_4,6
151-134_split_0,100
151-134_split_1,43
151-134_split_2,147
151-134_split_3,6
151-134_split_4,5
